"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"3307",8.93257745559776e-25,1.95081456879643,0.43,0.508,1.64734593436134e-20,"DMSO_1","ENSG00000145087"
"3308",2.34579710718128e-76,1.95075479764819,0.726,0.546,4.32611902506371e-72,"DMSO_1","ENSG00000112996"
"3309",8.35731611214398e-177,1.94997688203611,0.648,0.311,1.54125623740159e-172,"DMSO_1","ENSG00000188706"
"3310",8.40758394899102e-97,1.94904136418632,0.499,0.248,1.55052663187292e-92,"DMSO_1","ENSG00000160753"
"3311",2.11606257728349e-144,1.94819408926917,0.534,0.232,3.90244260502622e-140,"DMSO_1","ENSG00000112531"
"3312",3.45318194219409e-68,1.94817773937952,0.744,0.58,6.36835813779434e-64,"DMSO_1","ENSG00000120656"
"3313",1.39179119732506e-208,1.94740282114157,0.522,0.155,2.56674132610688e-204,"DMSO_1","ENSG00000173890"
"3314",9.29838531044557e-138,1.94684957823887,0.706,0.425,1.71480821895237e-133,"DMSO_1","ENSG00000174574"
"3315",8.55962615428097e-166,1.94469688765106,0.552,0.221,1.5785662553725e-161,"DMSO_1","ENSG00000166925"
"3316",2.1184142139011e-65,1.94444672876414,0.498,0.299,3.90677949327641e-61,"DMSO_1","ENSG00000113742"
"3317",2.83677017516731e-115,1.94405405794041,0.597,0.329,5.23157155704355e-111,"DMSO_1","ENSG00000166260"
"3318",4.11574664186554e-261,1.94402239120351,0.573,0.155,7.59025995692843e-257,"DMSO_1","ENSG00000235453"
"3319",2.6306458377893e-221,1.94336390298558,0.586,0.205,4.85143705405103e-217,"DMSO_1","ENSG00000165716"
"3320",6.09974110984838e-65,1.94148178964016,0.639,0.48,1.12491425547824e-60,"DMSO_1","ENSG00000100360"
"3321",4.78035838470626e-194,1.94070596840673,0.622,0.263,8.81593693307529e-190,"DMSO_1","ENSG00000140553"
"3322",2.29210547555782e-101,1.94061913332453,0.705,0.476,4.22710091802373e-97,"DMSO_1","ENSG00000174165"
"3323",3.35204399081146e-96,1.93899952961903,0.543,0.288,6.1818395278545e-92,"DMSO_1","ENSG00000089902"
"3324",3.41616683398577e-96,1.93867700610819,0.718,0.511,6.30009487523656e-92,"DMSO_1","ENSG00000089597"
"3325",1.2338296308254e-110,1.93537100151932,0.659,0.412,2.2754286051682e-106,"DMSO_1","ENSG00000132541"
"3326",2.07042022589553e-86,1.93516714970445,0.611,0.408,3.81826898059653e-82,"DMSO_1","ENSG00000186432"
"3327",2.64991052084214e-191,1.93337584419316,0.567,0.21,4.88696498253707e-187,"DMSO_1","ENSG00000205133"
"3328",1.24390573884926e-56,1.93335564537707,0.566,0.383,2.29401096358581e-52,"DMSO_1","ENSG00000125827"
"3329",2.32178603453417e-170,1.93305126987292,0.546,0.21,4.28183780488791e-166,"DMSO_1","ENSG00000101400"
"3330",1.00417068367777e-116,1.93188707645737,0.611,0.344,1.85189157483854e-112,"DMSO_1","ENSG00000175575"
"3331",7.61152592080322e-106,1.93165743266689,0.583,0.334,1.40371761031453e-101,"DMSO_1","ENSG00000094975"
"3332",1.14937599645242e-160,1.92892810192902,0.606,0.291,2.11967921265755e-156,"DMSO_1","ENSG00000176386"
"3333",3.71199488630211e-149,1.92858439879958,0.521,0.216,6.84566096931835e-145,"DMSO_1","ENSG00000151881"
"3334",8.19550154832596e-212,1.92709571604207,0.583,0.21,1.51141439554227e-207,"DMSO_1","ENSG00000177951"
"3335",1.06900218495899e-84,1.92540126250538,0.661,0.461,1.97145382950136e-80,"DMSO_1","ENSG00000256053"
"3336",1.40388081123701e-190,1.92523326684644,0.603,0.249,2.5890369920833e-186,"DMSO_1","ENSG00000104953"
"3337",6.13413625159756e-148,1.92342390603587,0.602,0.314,1.13125740751962e-143,"DMSO_1","ENSG00000158850"
"3338",5.8466528988544e-89,1.9225693612966,0.63,0.4,1.07823972760673e-84,"DMSO_1","ENSG00000152939"
"3339",3.5921636506339e-94,1.9193634422075,0.732,0.52,6.62466820449904e-90,"DMSO_1","ENSG00000065057"
"3340",7.29307914564953e-195,1.9188931989991,0.41,0.084,1.34498965604069e-190,"DMSO_1","ENSG00000144749"
"3341",2.24363222580395e-152,1.91858648754294,0.495,0.175,4.13770655082764e-148,"DMSO_1","ENSG00000173786"
"3342",5.16369733780207e-147,1.9185201829214,0.609,0.301,9.52289063037459e-143,"DMSO_1","ENSG00000124596"
"3343",7.43393256381781e-102,1.91474999256466,0.6,0.359,1.37096584341928e-97,"DMSO_1","ENSG00000073614"
"3344",3.62181370078252e-145,1.91422674875749,0.553,0.265,6.67934882698312e-141,"DMSO_1","ENSG00000175866"
"3345",1.44535609316902e-111,1.91248677020849,0.587,0.34,2.66552570702231e-107,"DMSO_1","ENSG00000130810"
"3346",3.11905176308185e-90,1.911029246777,0.502,0.271,5.75215526147555e-86,"DMSO_1","ENSG00000138629"
"3347",2.1870580800175e-23,1.91102531075285,0.282,0.205,4.03337251116828e-19,"DMSO_1","ENSG00000154429"
"3348",2.45195022200954e-172,1.91046619412335,0.632,0.297,4.52188659942999e-168,"DMSO_1","ENSG00000151292"
"3349",4.48738001366315e-67,1.90943021299439,0.731,0.561,8.27562622119757e-63,"DMSO_1","ENSG00000170473"
"3350",3.04559091205437e-42,1.90688996992794,0.641,0.484,5.61667876001067e-38,"DMSO_1","ENSG00000108465"
"3351",1.5393770731263e-138,1.90423196045397,0.629,0.341,2.83891919825953e-134,"DMSO_1","ENSG00000197045"
"3352",4.57331733308446e-119,1.90338065418412,0.607,0.329,8.43411182567436e-115,"DMSO_1","ENSG00000165156"
"3353",7.90881719693111e-113,1.90240435240249,0.541,0.28,1.45854406745803e-108,"DMSO_1","ENSG00000147905"
"3354",5.86877825393454e-94,1.90116914139483,0.489,0.248,1.08232008559061e-89,"DMSO_1","ENSG00000168672"
"3355",5.88272505447006e-87,1.9002025296087,0.441,0.215,1.08489215454537e-82,"DMSO_1","ENSG00000197943"
"3356",8.69843389578332e-131,1.89923196180146,0.596,0.312,1.60416517906036e-126,"DMSO_1","ENSG00000010270"
"3357",3.01437878384491e-200,1.89753023789714,0.554,0.191,5.55911735316678e-196,"DMSO_1","ENSG00000139842"
"3358",3.38792732693278e-42,1.89535989146794,0.711,0.599,6.24801557632944e-38,"DMSO_1","ENSG00000123297"
"3359",4.11605723242793e-13,1.89409468229904,0.574,0.494,7.59083274804359e-09,"DMSO_1","ENSG00000159176"
"3360",2.69634638453851e-88,1.89078699785346,0.705,0.522,4.97260200236593e-84,"DMSO_1","ENSG00000172775"
"3361",1.90696694106844e-151,1.89019234453936,0.352,0.075,3.51682843271842e-147,"DMSO_1","ENSG00000180354"
"3362",1.06058761208069e-202,1.88952822346793,0.538,0.173,1.9559356741992e-198,"DMSO_1","ENSG00000106993"
"3363",5.07639890996164e-144,1.88699977970401,0.627,0.329,9.36189486975126e-140,"DMSO_1","ENSG00000112078"
"3364",2.93804484423513e-136,1.88496461260294,0.476,0.192,5.41834230173842e-132,"DMSO_1","ENSG00000065882"
"3365",1.93254198313271e-151,1.88466200407966,0.543,0.229,3.56399392529334e-147,"DMSO_1","ENSG00000144566"
"3366",2.89458202860218e-187,1.88408913594803,0.595,0.242,5.33818817714814e-183,"DMSO_1","ENSG00000126858"
"3367",2.14291016483962e-127,1.88152179602548,0.653,0.383,3.95195492599722e-123,"DMSO_1","ENSG00000184216"
"3368",4.89502833034223e-149,1.88104354832942,0.568,0.269,9.02741124681714e-145,"DMSO_1","ENSG00000066427"
"3369",4.79585794305913e-110,1.88060937151871,0.577,0.311,8.84452121858964e-106,"DMSO_1","ENSG00000152147"
"3370",4.82971409028381e-67,1.8802086087911,0.668,0.505,8.9069587253014e-63,"DMSO_1","ENSG00000116747"
"3371",1.37008025006721e-100,1.87844085272032,0.342,0.113,2.52670199717396e-96,"DMSO_1","ENSG00000233695"
"3372",9.4935812542992e-94,1.87729655001611,0.629,0.397,1.75080625491786e-89,"DMSO_1","ENSG00000163166"
"3373",3.05162681400493e-71,1.87678248293745,0.643,0.472,5.62781017038789e-67,"DMSO_1","ENSG00000147889"
"3374",6.7799415274847e-203,1.87550861715654,0.574,0.199,1.25035681649873e-198,"DMSO_1","ENSG00000134882"
"3375",2.15762565513614e-19,1.8745666946615,0.72,0.644,3.97909323320208e-15,"DMSO_1","ENSG00000126749"
"3376",1.81768980028144e-136,1.87312742432796,0.558,0.257,3.35218352967904e-132,"DMSO_1","ENSG00000159592"
"3377",3.47887646501304e-77,1.87310897569598,0.587,0.371,6.41574397677704e-73,"DMSO_1","ENSG00000100410"
"3378",4.26110880748456e-62,1.87162987457689,0.724,0.595,7.85833686276302e-58,"DMSO_1","ENSG00000256537"
"3379",2.13498891702561e-47,1.8715796345199,0.591,0.468,3.93734656077863e-43,"DMSO_1","ENSG00000104549"
"3380",2.64224051507496e-107,1.87120299775488,0.552,0.284,4.87281995790124e-103,"DMSO_1","ENSG00000143418"
"3381",3.48493019934403e-48,1.87073949727185,0.496,0.364,6.42690827363025e-44,"DMSO_1","ENSG00000196924"
"3382",5.78585290210385e-63,1.86974760129165,0.312,0.136,1.06702699220599e-58,"DMSO_1","ENSG00000085274"
"3383",4.48126190197476e-186,1.86810299477873,0.584,0.235,8.26434319962185e-182,"DMSO_1","ENSG00000115760"
"3384",5.15607381731239e-78,1.86800785944618,0.411,0.199,9.50883133388751e-74,"DMSO_1","ENSG00000075643"
"3385",1.33036812077018e-214,1.86631203561549,0.551,0.189,2.45346488832436e-210,"DMSO_1","ENSG00000196476"
"3386",2.90319533049405e-121,1.8663089703159,0.536,0.27,5.35407282849713e-117,"DMSO_1","ENSG00000168172"
"3387",2.9316908425325e-118,1.86540540443701,0.561,0.277,5.40662425179843e-114,"DMSO_1","ENSG00000179134"
"3388",9.91934903817278e-149,1.86466057867332,0.587,0.275,1.82932634961982e-144,"DMSO_1","ENSG00000110344"
"3389",3.42753053860126e-159,1.86464809840388,0.61,0.306,6.32105181928844e-155,"DMSO_1","ENSG00000114127"
"3390",1.67989687295409e-204,1.86448065088917,0.554,0.181,3.09806581310193e-200,"DMSO_1","ENSG00000169609"
"3391",3.65218343116343e-111,1.86304845624633,0.609,0.347,6.7353566837516e-107,"DMSO_1","ENSG00000204308"
"3392",1.48747971864435e-83,1.86272396702564,0.7,0.498,2.7432100971239e-79,"DMSO_1","ENSG00000149600"
"3393",1.87715643124454e-116,1.86010037317781,0.605,0.34,3.46185189050117e-112,"DMSO_1","ENSG00000123595"
"3394",1.19617110444384e-131,1.85902175081862,0.641,0.368,2.20597875081534e-127,"DMSO_1","ENSG00000148719"
"3395",6.2069835696901e-159,1.85847933522841,0.492,0.183,1.14469190992225e-154,"DMSO_1","ENSG00000154124"
"3396",2.3764652043063e-52,1.85750487403297,0.683,0.519,4.38267712978167e-48,"DMSO_1","ENSG00000068001"
"3397",4.36380053058543e-43,1.85698779353876,0.565,0.415,8.04772093850565e-39,"DMSO_1","ENSG00000104320"
"3398",2.45493077799702e-146,1.85638857873017,0.569,0.264,4.5273833407821e-142,"DMSO_1","ENSG00000072401"
"3399",1.34172920937754e-160,1.85602109246362,0.559,0.228,2.47441700793407e-156,"DMSO_1","ENSG00000136044"
"3400",7.86513925247981e-186,1.8552511698191,0.549,0.197,1.45048898094233e-181,"DMSO_1","ENSG00000182919"
"3401",2.17773738250857e-126,1.85492646832431,0.602,0.324,4.01618328082231e-122,"DMSO_1","ENSG00000155111"
"3402",5.56046830283085e-138,1.85447004753095,0.579,0.3,1.02546156440806e-133,"DMSO_1","ENSG00000116580"
"3403",1.18663695547926e-52,1.85298269164726,0.27,0.116,2.18839587329486e-48,"DMSO_1","ENSG00000104756"
"3404",1.02468295982525e-159,1.85199189219857,0.645,0.333,1.88972031450972e-155,"DMSO_1","ENSG00000122203"
"3405",8.17748016770331e-93,1.85181003799269,0.526,0.278,1.50809089252785e-88,"DMSO_1","ENSG00000033178"
"3406",2.55702521504664e-214,1.85059501252596,0.608,0.226,4.71566590158902e-210,"DMSO_1","ENSG00000165171"
"3407",2.129041234515e-73,1.85055337741721,0.823,0.678,3.92637784469257e-69,"DMSO_1","ENSG00000175416"
"3408",2.65695446815279e-66,1.85006820758552,0.387,0.196,4.89995543016738e-62,"DMSO_1","ENSG00000096060"
"3409",1.88831331366522e-128,1.84907170555972,0.575,0.279,3.48242741306139e-124,"DMSO_1","ENSG00000275023"
"3410",7.17761433724916e-188,1.84893819991281,0.613,0.26,1.32369563607549e-183,"DMSO_1","ENSG00000167118"
"3411",6.85455254069497e-163,1.84852519184224,0.505,0.196,1.26411657955497e-158,"DMSO_1","ENSG00000115687"
"3412",6.57462640213167e-103,1.84825998269959,0.438,0.198,1.21249260108112e-98,"DMSO_1","ENSG00000100784"
"3413",9.96636719426133e-39,1.8472471592898,0.57,0.43,1.83799743796567e-34,"DMSO_1","ENSG00000223496"
"3414",5.81522862783888e-141,1.84708880980966,0.605,0.307,1.07244446354605e-136,"DMSO_1","ENSG00000132612"
"3415",1.14430052865429e-154,1.84626966356289,0.548,0.24,2.11031903494423e-150,"DMSO_1","ENSG00000182372"
"3416",3.86813475234603e-105,1.84583332552929,0.648,0.396,7.13361411027655e-101,"DMSO_1","ENSG00000065183"
"3417",2.72988512008953e-66,1.84553459213063,0.615,0.452,5.03445413846911e-62,"DMSO_1","ENSG00000123545"
"3418",7.68193099508214e-100,1.84538245044403,0.552,0.311,1.41670171411305e-95,"DMSO_1","ENSG00000179152"
"3419",6.91731478939004e-125,1.84529309966312,0.591,0.312,1.27569119345931e-120,"DMSO_1","ENSG00000162600"
"3420",2.58773910222304e-168,1.84435271951307,0.645,0.332,4.77230845231974e-164,"DMSO_1","ENSG00000214113"
"3421",1.73605267846306e-102,1.84400782379758,0.586,0.34,3.20162834962158e-98,"DMSO_1","ENSG00000113621"
"3422",5.08484652123808e-148,1.84339792961357,0.648,0.338,9.37747395446726e-144,"DMSO_1","ENSG00000068912"
"3423",3.27777253602386e-149,1.84322835371128,0.556,0.24,6.04486811093521e-145,"DMSO_1","ENSG00000105829"
"3424",2.06959619720601e-128,1.83935367007867,0.478,0.186,3.81674930688732e-124,"DMSO_1","ENSG00000183354"
"3425",9.13042426121076e-91,1.83935338437629,0.468,0.247,1.68383284225249e-86,"DMSO_1","ENSG00000188177"
"3426",5.36938942298716e-166,1.83912313901573,0.484,0.162,9.90222797387292e-162,"DMSO_1","ENSG00000203791"
"3427",8.30579868904493e-49,1.83894626180556,0.79,0.697,1.53175539423367e-44,"DMSO_1","ENSG00000168439"
"3428",2.68656376739102e-71,1.83886600734612,0.689,0.525,4.95456089982252e-67,"DMSO_1","ENSG00000071553"
"3429",1.20657673019321e-49,1.83755264739321,0.266,0.14,2.22516880582232e-45,"DMSO_1","ENSG00000146918"
"3430",1.00412923828192e-55,1.83684073766812,0.413,0.252,1.85181514123952e-51,"DMSO_1","ENSG00000149639"
"3431",6.49181862074913e-152,1.83483340785593,0.583,0.269,1.19722119003855e-147,"DMSO_1","ENSG00000167904"
"3432",3.0350848851878e-163,1.83403382986086,0.546,0.213,5.59730354526333e-159,"DMSO_1","ENSG00000179523"
"3433",2.91749825088965e-163,1.83397285841879,0.47,0.152,5.3804502742907e-159,"DMSO_1","ENSG00000198793"
"3434",1.06506639363103e-65,1.83234365914568,0.495,0.326,1.96419544313434e-61,"DMSO_1","ENSG00000100997"
"3435",3.29459686460847e-21,1.82973734656671,0.964,0.984,6.07589553771093e-17,"DMSO_1","ENSG00000160213"
"3436",2.19980765238411e-177,1.82934399714867,0.477,0.143,4.05688527252678e-173,"DMSO_1","ENSG00000160271"
"3437",4.8842750522186e-92,1.82778140442254,0.68,0.468,9.00758005130154e-88,"DMSO_1","ENSG00000104331"
"3438",9.13629405185838e-68,1.82695818786189,0.454,0.261,1.68491534904372e-63,"DMSO_1","ENSG00000167720"
"3439",4.26380918975922e-138,1.8254779061063,0.567,0.276,7.86331690775396e-134,"DMSO_1","ENSG00000065150"
"3440",2.83101033242863e-46,1.82391118127243,0.578,0.444,5.22094925506487e-42,"DMSO_1","ENSG00000154001"
"3441",1.39372135691134e-185,1.82376125075385,0.525,0.176,2.5703009264159e-181,"DMSO_1","ENSG00000109929"
"3442",7.29760428760865e-132,1.82366409415068,0.482,0.213,1.34582418272079e-127,"DMSO_1","ENSG00000147874"
"3443",1.24576996176812e-149,1.82310407556537,0.521,0.208,2.29744896349277e-145,"DMSO_1","ENSG00000148672"
"3444",1.78406465216035e-101,1.82216961056161,0.609,0.387,3.29017203151412e-97,"DMSO_1","ENSG00000143553"
"3445",1.47544895667359e-147,1.82185925756626,0.551,0.237,2.72102296589743e-143,"DMSO_1","ENSG00000101782"
"3446",2.23653022745289e-190,1.82116534794841,0.829,0.572,4.12460904546861e-186,"DMSO_1","ENSG00000091542"
"3447",3.01324800827603e-102,1.82030847879342,0.607,0.357,5.55703197686265e-98,"DMSO_1","ENSG00000138442"
"3448",2.11456659773194e-144,1.82030699993922,0.557,0.251,3.89968371953724e-140,"DMSO_1","ENSG00000163945"
"3449",8.72960279898839e-94,1.81987227335152,0.734,0.541,1.60991334818944e-89,"DMSO_1","ENSG00000004059"
"3450",3.24753169771407e-154,1.81881225507782,0.556,0.233,5.98909795692428e-150,"DMSO_1","ENSG00000164284"
"3451",4.55076909154074e-90,1.81746566840316,0.584,0.354,8.39252835861943e-86,"DMSO_1","ENSG00000084073"
"3452",1.61139376627742e-90,1.81739949489599,0.622,0.395,2.97173238376882e-86,"DMSO_1","ENSG00000119650"
"3453",1.40947061756358e-123,1.81580359074145,0.627,0.339,2.59934571291076e-119,"DMSO_1","ENSG00000170871"
"3454",2.44655603605758e-85,1.81566038934112,0.952,0.898,4.51193864169739e-81,"DMSO_1","ENSG00000163466"
"3455",1.98710002018406e-76,1.81520146904988,0.788,0.616,3.66460985722344e-72,"DMSO_1","ENSG00000111726"
"3456",1.79791610115774e-112,1.81484415086449,0.77,0.56,3.31571687375511e-108,"DMSO_1","ENSG00000171135"
"3457",1.66964033751604e-109,1.81401799698595,0.612,0.366,3.07915071044709e-105,"DMSO_1","ENSG00000103353"
"3458",1.68293245912447e-183,1.81204473827801,0.67,0.322,3.10366404111735e-179,"DMSO_1","ENSG00000090470"
"3459",8.22658061548001e-187,1.81199079314046,0.373,0.064,1.51714599710682e-182,"DMSO_1","ENSG00000198046"
"3460",2.43846827139391e-81,1.81182133414014,0.681,0.484,4.49702318610465e-77,"DMSO_1","ENSG00000007255"
"3461",1.74650577057903e-166,1.81060399370562,0.476,0.156,3.22090594210185e-162,"DMSO_1","ENSG00000168234"
"3462",1.01485963702755e-68,1.81054184813978,0.751,0.584,1.87160414260621e-64,"DMSO_1","ENSG00000177885"
"3463",1.93942030062814e-96,1.81002526321334,0.793,0.636,3.57667891841841e-92,"DMSO_1","ENSG00000168002"
"3464",2.01625055850273e-117,1.80923630710055,0.618,0.363,3.71836927999073e-113,"DMSO_1","ENSG00000050130"
"3465",2.07820879682026e-64,1.80890739465912,0.719,0.553,3.83263266309593e-60,"DMSO_1","ENSG00000100445"
"3466",1.62711112914081e-103,1.80853687620764,0.669,0.435,3.00071834436149e-99,"DMSO_1","ENSG00000132128"
"3467",1.11108625512034e-128,1.80779635854457,0.653,0.361,2.04906527169292e-124,"DMSO_1","ENSG00000125967"
"3468",1.08783670008238e-157,1.8075948957267,0.556,0.231,2.00618844229192e-153,"DMSO_1","ENSG00000102738"
"3469",6.7338435702308e-69,1.80735624853852,0.709,0.548,1.24185543122196e-64,"DMSO_1","ENSG00000105427"
"3470",1.58652125959843e-100,1.80457342003176,0.605,0.348,2.92586250695143e-96,"DMSO_1","ENSG00000129292"
"3471",7.95429103155252e-94,1.80450591759232,0.561,0.347,1.46693035203892e-89,"DMSO_1","ENSG00000225663"
"3472",7.67731128738037e-100,1.80355755768538,0.735,0.516,1.41584974761869e-95,"DMSO_1","ENSG00000077721"
"3473",3.23504071253391e-93,1.80332902109874,0.459,0.209,5.96606208205503e-89,"DMSO_1","ENSG00000130766"
"3474",2.78260307430666e-126,1.80322801163146,0.633,0.368,5.13167658963634e-122,"DMSO_1","ENSG00000102178"
"3475",5.16290035426315e-127,1.80201133761029,0.648,0.372,9.5214208333321e-123,"DMSO_1","ENSG00000008324"
"3476",1.06077475007509e-103,1.79918013388248,0.575,0.321,1.95628079408849e-99,"DMSO_1","ENSG00000103423"
"3477",2.38452731110753e-97,1.79777155594311,0.619,0.402,4.39754526714452e-93,"DMSO_1","ENSG00000160131"
"3478",3.49759565754621e-85,1.7973430422333,0.493,0.261,6.45026591164672e-81,"DMSO_1","ENSG00000108883"
"3479",1.05736223575437e-78,1.79654642155828,0.662,0.469,1.94998743517822e-74,"DMSO_1","ENSG00000179041"
"3480",7.47778194711787e-99,1.79521217481322,0.592,0.378,1.37905254668748e-94,"DMSO_1","ENSG00000124383"
"3481",1.12845332812935e-130,1.79127618616687,0.568,0.283,2.08109362773614e-126,"DMSO_1","ENSG00000111911"
"3482",5.92141461538293e-94,1.79107303204519,0.337,0.125,1.09202728336892e-89,"DMSO_1","ENSG00000095951"
"3483",8.04561904842254e-169,1.78890028534129,0.522,0.188,1.48377306491008e-164,"DMSO_1","ENSG00000198911"
"3484",6.30653935206124e-119,1.7872126809814,0.623,0.357,1.16305198730713e-114,"DMSO_1","ENSG00000196998"
"3485",3.3740323779044e-108,1.78681182339562,0.649,0.409,6.22239051133129e-104,"DMSO_1","ENSG00000112977"
"3486",1.48937247676968e-163,1.78526514819435,0.599,0.266,2.74670072165864e-159,"DMSO_1","ENSG00000186812"
"3487",5.94934226517953e-45,1.78470345120133,0.865,0.789,1.09717770054441e-40,"DMSO_1","ENSG00000138363"
"3488",2.68283666200851e-134,1.78421467914514,0.572,0.28,4.94768737207609e-130,"DMSO_1","ENSG00000196975"
"3489",3.45236701862376e-57,1.78308413161431,0.635,0.471,6.36685525574593e-53,"DMSO_1","ENSG00000122484"
"3490",1.06878426899874e-107,1.78292164390592,0.581,0.331,1.97105194888748e-103,"DMSO_1","ENSG00000182903"
"3491",1.21982118806172e-108,1.7823547636271,0.558,0.3,2.24959423502342e-104,"DMSO_1","ENSG00000072803"
"3492",7.3225204214799e-146,1.7775613588725,0.519,0.214,1.35041921612932e-141,"DMSO_1","ENSG00000183943"
"3493",6.50997346110434e-103,1.7769798443021,0.705,0.477,1.20056930569686e-98,"DMSO_1","ENSG00000101350"
"3494",1.68414007941148e-81,1.77597210114729,0.444,0.219,3.10589113445065e-77,"DMSO_1","ENSG00000005100"
"3495",8.9823559701087e-146,1.77557341394225,0.591,0.294,1.65652608800745e-141,"DMSO_1","ENSG00000143319"
"3496",1.34181181746279e-120,1.77554080034274,0.575,0.301,2.47456935376487e-116,"DMSO_1","ENSG00000173020"
"3497",1.133864026547e-115,1.77516859725674,0.473,0.193,2.09107203775797e-111,"DMSO_1","ENSG00000136875"
"3498",1.29485754513836e-83,1.77399155263983,0.403,0.184,2.38797628474417e-79,"DMSO_1","ENSG00000115425"
"3499",4.9393037955415e-113,1.77241367487465,0.589,0.319,9.10906405973763e-109,"DMSO_1","ENSG00000147955"
"3500",2.35898804817815e-67,1.77109198271814,0.523,0.315,4.35044575845015e-63,"DMSO_1","ENSG00000125817"
"3501",1.21399970355793e-140,1.77062942566701,0.575,0.27,2.23885825330153e-136,"DMSO_1","ENSG00000163681"
"3502",9.82240098207518e-156,1.77027300493175,0.572,0.25,1.8114471891143e-151,"DMSO_1","ENSG00000139746"
"3503",2.44793453663305e-46,1.76938977934301,0.462,0.325,4.51448087245867e-42,"DMSO_1","ENSG00000116830"
"3504",3.67329840236107e-97,1.76878246172745,0.5,0.249,6.77429691363428e-93,"DMSO_1","ENSG00000180011"
"3505",1.36830064989627e-68,1.76678608865144,0.689,0.504,2.52342005853869e-64,"DMSO_1","ENSG00000073578"
"3506",4.35955026037955e-147,1.76654235508203,0.586,0.275,8.03988259019196e-143,"DMSO_1","ENSG00000162642"
"3507",3.55414863267544e-116,1.76586817078726,0.465,0.204,6.55456090838004e-112,"DMSO_1","ENSG00000164024"
"3508",2.2239709235678e-79,1.76531477563809,0.712,0.524,4.10144717724374e-75,"DMSO_1","ENSG00000130640"
"3509",1.03439731196191e-147,1.76476143021061,0.592,0.271,1.90763552272015e-143,"DMSO_1","ENSG00000136908"
"3510",5.02231671992052e-165,1.76337214428358,0.606,0.273,9.26215649487742e-161,"DMSO_1","ENSG00000204070"
"3511",2.63731415858391e-164,1.76307524901782,0.59,0.262,4.86373477126045e-160,"DMSO_1","ENSG00000120159"
"3512",1.85715654561825e-97,1.76117863322149,0.551,0.295,3.42496810142918e-93,"DMSO_1","ENSG00000185187"
"3513",6.19532366814855e-143,1.75977819018066,0.527,0.231,1.14254159087995e-138,"DMSO_1","ENSG00000133731"
"3514",1.01832484864264e-125,1.75961523320484,0.66,0.401,1.87799468586675e-121,"DMSO_1","ENSG00000115540"
"3515",2.76280573956123e-71,1.75945351203953,0.552,0.346,5.09516634489882e-67,"DMSO_1","ENSG00000151502"
"3516",1.90831027473647e-155,1.75897426424822,0.543,0.231,3.519305808669e-151,"DMSO_1","ENSG00000167257"
"3517",1.32443901375038e-55,1.75855092507559,0.458,0.307,2.44253042915846e-51,"DMSO_1","ENSG00000064199"
"3518",2.02132910543479e-111,1.75829626961919,0.581,0.329,3.72773513624283e-107,"DMSO_1","ENSG00000175354"
"3519",3.96004948429096e-127,1.75790392094696,0.478,0.195,7.30312325892938e-123,"DMSO_1","ENSG00000171793"
"3520",2.22154155788712e-94,1.75746547533402,0.483,0.247,4.09696694105542e-90,"DMSO_1","ENSG00000108395"
"3521",9.59103161821574e-17,1.75522908232673,0.357,0.294,1.76877805103135e-12,"DMSO_1","ENSG00000100578"
"3522",6.7753712716491e-149,1.75473242649367,0.533,0.225,1.24951396991753e-144,"DMSO_1","ENSG00000138028"
"3523",5.38419031781874e-78,1.75430351204553,0.406,0.195,9.92952378412132e-74,"DMSO_1","ENSG00000149428"
"3524",1.37736251245606e-94,1.75359916702075,0.551,0.303,2.54013194547147e-90,"DMSO_1","ENSG00000101363"
"3525",1.44088034246077e-76,1.75125656429384,0.419,0.197,2.65727152756615e-72,"DMSO_1","ENSG00000149483"
"3526",4.3064043454555e-85,1.75054362957838,0.389,0.165,7.94187089388904e-81,"DMSO_1","ENSG00000177989"
"3527",6.10114314997387e-133,1.75028223885299,0.658,0.393,1.12517281971818e-128,"DMSO_1","ENSG00000163527"
"3528",3.82816505024784e-135,1.74947040087501,0.543,0.237,7.05990198566706e-131,"DMSO_1","ENSG00000106723"
"3529",0,1.74841931938413,0.331,0,0,"DMSO_1","ENSG00000198521"
"3530",6.91512751286557e-90,1.74838311894909,0.554,0.327,1.27528781592267e-85,"DMSO_1","ENSG00000106554"
"3531",1.99663396885873e-86,1.74747238378298,0.409,0.183,3.68219236536928e-82,"DMSO_1","ENSG00000001461"
"3532",8.40834016106529e-55,1.74699398633819,0.754,0.625,1.55066609250366e-50,"DMSO_1","ENSG00000169045"
"3533",1.86544083961228e-69,1.74527419039204,0.623,0.457,3.44024599641296e-65,"DMSO_1","ENSG00000108666"
"3534",4.63281724260648e-154,1.74510856434515,0.531,0.219,8.54384155881486e-150,"DMSO_1","ENSG00000011454"
"3535",1.1109758353779e-30,1.74211975492432,0.318,0.201,2.04886163560392e-26,"DMSO_1","ENSG00000111674"
"3536",5.82929535837766e-115,1.74209026138588,0.635,0.384,1.07503864999201e-110,"DMSO_1","ENSG00000143294"
"3537",2.18371337561006e-91,1.74038657515006,0.584,0.35,4.02720420730008e-87,"DMSO_1","ENSG00000125457"
"3538",8.65323986040636e-77,1.74001676850025,0.497,0.262,1.59583049505614e-72,"DMSO_1","ENSG00000278259"
"3539",9.15029119967547e-116,1.73986171699945,0.629,0.378,1.68749670304415e-111,"DMSO_1","ENSG00000124155"
